"Operational State","Connection State","Rate","Name","Protection","From Node #1","From Port #1","To Node #1","To Port #1","From Node #2","From Port #2","To Node #2","To Port #2","PM 15M","PM 24H","Connection Type","Deploy Type","Category","Alarm Status","Server Alarm Status","Service State","OLC State","Implementation Status","Allow ASON Resources","ASAP","Alias","Alias 2","Order Number","Customer","Group Order Name","Created Date","Enable NIM","Latest Note","NPA Name","Channel Width","Actual Latency - WORK (microsec)","Actual Latency - PROTECT(microsec)","Latency Status","Latency Timestamp","Reservation","Reservation Expiry Date","Test Status","BER Measurement Result","TCM Enabled","TCM ASAP Enabled","Wave Key","NML ASAP","From NE #1","To NE #1","ASE Control Mode","Order ID"
"Up","Commissioned","10GbE","WES_YZN_PS36_01-02-19-08_Terraco_PS36_01-02-19-08_10G_1","SNC-N Server Protected","WES-YZN-1","GBE10-1-2-19-8","WES-Terraco-1","GBE10-1-2-19-8","","","","","Not Enabled","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","VB 1-20978119262  for WIOCC @ TERACO__ISANDO_WES_YZN_Terraco_WIOCC_LINK5","A70488","A70488","","g-WES_YZN_PS36_01-02-19-08_Terraco_PS36_01-02-19-08_10G_1","Thu Mar 17 2022 12:44:33 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","WES-YZN-1#OCS","WES-Terraco-1#OCS","NA","252783"
"Up","Commissioned","10GbE","EAS_PFR_PS36_01-02-21-04_WES_FSDC_PS64_01-02-16-04_10G_1","SNC-N Server Protected","EAS-PFR-1","GBE10-1-2-21-4","WES-FSDC-1","GBE10-1-2-16-4","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Major","In Service","In Service","Completed","No","Not Set","TID:867035_NAT_PFR 8665-1POC1_CFO 8665-2POC1_10GE_IP/MPLS_1_CORE","A70562","A70562","","g-EAS_PFR_PS36_01-02-21-04_WES_FSDC_PS64_01-02-16-04_10G_1","Thu Mar 17 2022 23:16:41 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-PFR-1#OCS","WES-FSDC-1#OCS","NA","253135"
"Up","Commissioned","10GbE","EAS_PLI_PS36_01-02-20-05_WES_CTE_PS64_01-02-13-05_10G_1","SNC-N Server Protected","EAS-PLI-1","GBE10-1-2-20-5","WES-CTE-1","GBE10-1-2-13-5","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","TID:867972_NAT_PLI 8665-1POC1_CTE 8665-1POC1_10GE_IP/MPLS_1_CORE","A70568","A70568","","g-EAS_PLI_PS36_01-02-20-05_WES_CTE_PS64_01-02-13-05_10G_1","Thu Mar 17 2022 23:54:10 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-PLI-1#OCS","WES-CTE-1#OCS","NA","253152"
"Up","Commissioned","STM-1","WES-YZN-1_PS36_01-01-12-07_TERRACO-1_PS36_01-01-12-07_STM1","Unprotected","WES-YZN-1","STM1-1-1-12-7","WES-Terraco-1","STM1-1-1-12-7","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","WES-YZN-1_PS36_01-01-12-07_TERRACO-1_PS36_01-01-12-07_STM1_VB","A70594","A70594","","g-WES-YZN-1_PS36_01-01-12-07_TERRACO-1_PS36_01-01-12-07_STM1","Tue Mar 22 2022 11:15:08 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","None","None","N/A","default ASAP","WES-YZN-1#OCS","WES-Terraco-1#OCS","NA","253265"
"Up","Commissioned","STM-1","WES-YZN-1_PS36_01-02-12-07_TERRACO-1_PS36_01-02-12-07_STM1","SNC-N Server Protected","WES-YZN-1","STM1-1-2-12-7","WES-Terraco-1","STM1-1-2-12-7","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","WES-YZN-1_PS36_01-02-12-07_TERRACO-1_PS36_01-02-12-07_STM1_VB","A70601","A70601","","g-WES-YZN-1_PS36_01-02-12-07_TERRACO-1_PS36_01-02-12-07_STM1","Tue Mar 22 2022 11:22:59 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","None","None","N/A","default ASAP","WES-YZN-1#OCS","WES-Terraco-1#OCS","NA","253302"
"Up","Commissioned","10GbE","SGC_Teraco-2_PS24X_01-12-05-07_NGA_PCE-2_PS24X_01-12-01-10_10G_1","SNC-N Server Protected","SGC-Teraco-2","30AN300-12-5-7","NGA-PCE-2","30AN300-12-1-10","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","VB 2-2633154622 OUTSURANCE PCE TO TERACO 10GE (OLD A40387)","2-2633154622","A70604","","g-SGC_Teraco-2_PS24X_01-12-05-07_NGA_PCE-2_PS24X_01-12-01-10_10G_1","Tue Mar 22 2022 11:55:25 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","SGC-Teraco-2","NGA-PCE-2","NA","253314"
"Up","Commissioned","10GbE","NLD7_NWC_PS36_01-02-20-02_DFA_ER_PS36_01-02-21-02_10G_1","SNC-N Server Protected","DFA-ER-1","GBE10-1-2-21-2","NLD7-NWC-1","GBE10-1-2-20-2","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","TID944850_MPU_Ermelo 8665-2 POC2-Volksrust_Town_8603_10G: IP/MPLS via Liquid Fiber _(VFS003494)","A70610","A70610","","g-NLD7_NWC_PS36_01-02-20-02_DFA_ER_PS36_01-02-21-02_10G_1","Tue Mar 22 2022 13:28:28 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","DFA-ER-1#OCS","NLD7-NWC-1#OCS","NA","253326"
"Up","Commissioned","10GbE","NLD6_UM_PS36_01-02-20-01_EAS-EL-TELKOM_PS36_01-02-20-05_10GE","SNC-N Server Protected","NLD6-UM-1","GBE10-1-2-20-1","EAS-EL-Telkom-1","GBE10-1-2-20-5","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Major","In Service","In Service","Completed","No","Not Set","TID:526550_EAS_Umtata 8660-4_EL TSA 8665-1 POC1_Cisco_10G_IP/MPLS_1","A70860","A70860","","g-NLD6_UM_PS36_01-02-20-01_EAS-EL-TELKOM_PS36_01-02-20-05_10GE","Wed Mar 23 2022 23:47:36 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","NLD6-UM-1#OCS","EAS-EL-Telkom-1#OCS","NA","253933"
"Up","Commissioned","10GbE","NLD6-EG-1_PS36_01-02-20-01_EAS-EL-1_PS36_01-02-21-05_10GE","SNC-N Server Protected","EAS-EL-1","GBE10-1-2-21-5","NLD6-EG-1","GBE10-1-2-20-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Major","In Service","In Service","Completed","No","Not Set","TID:509422_EAS_EG 8660-1_EL CUBE 8665-1POC1_Cisco_10G_IP/MPLS_1_CORE","A70894","A70894","","g-NLD6-EG-1_PS36_01-02-20-01_EAS-EL-1_PS36_01-02-21-05_10GE","Thu Mar 24 2022 00:50:18 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","EAS-EL-1#OCS","NLD6-EG-1#OCS","NA","254026"
"Up","Commissioned","10GbE","NLD6_KK_PS36_01-02-20-02_EAS_EL-TELKOM_PS36_01-02-20-01_10GE","SNC-N Server Protected","NLD6-KK-1","GBE10-1-2-20-2","EAS-EL-Telkom-1","GBE10-1-2-20-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Major","In Service","In Service","Completed","No","Not Set","TID:515444_Kokstad-8660-2_POC2_U2/M0/IF0_EL-TSA-8665-1_POC1_U2/M2/IF8_10G_IP/MPLS","A70915","A70915","","g-NLD6_KK_PS36_01-02-20-02_EAS_EL-TELKOM_PS36_01-02-20-01_10GE","Thu Mar 24 2022 01:35:22 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","NLD6-KK-1#OCS","EAS-EL-Telkom-1#OCS","NA","254093"
"Up","Commissioned","10GbE","NLD6-PS-1_PS36_01-02-20-01_DNE-1_PS64_01-03-13-10_10GbE_01","SNC-N Server Protected","KZN-DNE-PSS-1","GBE10-1-3-13-10","NLD6-PS-1","GBE10-1-2-20-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Major","In Service","In Service","Completed","No","Not Set","TID:548268_DNE-8665-1_POC2_Port-Shepstone-8660-3_10GbE_20G LAG_IP/MPLS_1","A70923","A70923","","g-NLD6-PS-1_PS36_01-02-20-01_DNE-1_PS64_01-03-13-10_10GE_01","Thu Mar 24 2022 02:13:26 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","KZN-DNE-PSS-1#OCS","NLD6-PS-1#OCS","NA","254120"
"Up","Commissioned","10GbE","DFA_ER_PS36_01-02-20-08_NGA_PSI-2_PS24x_01-12-01-26_10GbE_04","SNC-N Server Protected","NGA-PSI-2","30AN300-12-1-26","DFA-ER-1","GBE10-1-2-20-8","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","CDN_ER-PSI_10G_Link4","A71071","A71071","","g-DFA_ER_PS36_01-02-20-08_NGA_PSI-2_PS24x_01-12-01-26_10GbE_04","Thu Mar 24 2022 17:29:14 GMT+0200 (South Africa Standard Time)","N/A","CDN25","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","NGA-PSI-2","DFA-ER-1#OCS","NA","254971"
"Up","Commissioned","10GbE","WES_FSDC-2_PS24X_01-12-01-3_PPK-2_PS64_01-02-10-01_10G","SNC-N Server Protected","WES-FSDC-2","30AN300-12-1-3","WES-PPK-2","GBE10-1-2-10-1","","","","","Not Enabled","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","4011_TID892365_WES_FSDC-2_PS24X_01-12-01-3_PPK-2_PS64_01-02-10-01_10G_BEP1_IP/MPLS","A71084","A71084","","g-WES_FSDC-2_PS24X_01-12-01-3_PPK-2_PS64_01-02-10-01_10G","Thu Mar 24 2022 18:01:25 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","WES-FSDC-2","WES-PPK-2#OCS","NA","255034"
"Up","Commissioned","10GbE","DFA_ER_PS36_01-02-21-03_NGA_PRO-2_PS24x_01-12-10-21_10GbE_04","SNC-N Server Protected","NGA-PRO-2","30AN300-12-10-21","DFA-ER-1","GBE10-1-2-21-3","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","CDN_ER-PRO_10G_Link4","A71087","A71087","","g-DFA_ER_PS36_01-02-21-03_NGA_PRO-2_PS24x_01-12-10-21_10GbE_04","Thu Mar 24 2022 18:09:34 GMT+0200 (South Africa Standard Time)","N/A","CDN24","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","NGA-PRO-2","DFA-ER-1#OCS","NA","255056"
"Up","Commissioned","10GbE","NLD1_HR-1_PS36_01-1-20-2_CEN-BES-1_PS36_01-01-19-6_10G DSR:1","SNC-N Server Protected","NLD1-HR-1","GBE10-1-1-20-2","CEN-BES-1","GBE10-1-1-19-6","","","","","Not Enabled","Started","Path","Add","Managed Plane","Cleared","Major","In Service","In Service","Completed","No","Not Set","TID_445885_CEN_BES A 8665-1 POC2_Harrismith 8660-1_VDC_A71113_10G_1:IP/MPLS_CORE","A71113","A71113","","g-NLD1_HR-1_PS36_01-1-20-2_CEN-BES-1_PS36_01-01-19-6_10G DSR:1","Thu Mar 24 2022 23:29:39 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT COMPUTED","Invalid Date","N/A","","None","","None","None","N/A","default ASAP","NLD1-HR-1#OCS","CEN-BES-1#OCS","NA","255313"
"Up","Commissioned","100GbE","WES_CTE-2_PS24X_01-11-12-2_WES_FSDC-2_PS24X_01_11-12-2_100G_1","Unprotected","WES-CTE-2","4AN400-11-12-2","WES-FSDC-2","4AN400-11-12-2","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Not Set","4401_WES_Zaf-cpt-cte-p04_Hu0/7/0/0_Zaf-cpt-cfo-p02_Hu0/7/0/0_100G_NSA_DIRECT_NSA10","A71139","A71139","","g-WES_CTE-2_PS24X_01-11-12-2_WES_FSDC-2_PS24X_01_11-12-2_100G_1","Mon Mar 28 2022 08:55:34 GMT+0200 (South Africa Standard Time)","N/A","NSA10","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","WES-CTE-2","WES-FSDC-2","NA","255392"
"Up","Commissioned","10GbE","SGS_TERACO-2_PS24x_01-11-04-14_SGS_MTA-2_PS24x_01-11-03-14_10GbE-01","SNC-N Server Protected","SGC-Teraco-2","30AN300-11-4-14","SGC-MTA-2","30AN300-11-3-14","","","","","Not Enabled","Started","Path","Add","Managed Plane","Minor","Minor","In Service","In Service","Completed","No","Not Set","VB_FTTX_FROGFOOT_TERACO_TO_MTA_(SO131636)_10G-2","A71143","A71143","","g-SGS_TERACO-2_PS24x_01-11-04-14_SGS_MTA-2_PS24x_01-11-03-14_10GbE-01","Mon Mar 28 2022 10:05:55 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","SGC-Teraco-2","SGC-MTA-2","NA","255397"
"Up","Commissioned","100GbE","WES_CTE-2_PS24X_01-12-11-1_WES_FSDC-2_PS24X_01_12-12-1_100G_2","Unprotected","WES-CTE-2","4AN400-12-11-1","WES-FSDC-2","4AN400-12-12-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Not Set","4401_Zaf-cpt-cte-p03_Hu0/7/0/0_Zaf-cpt-cfo-p01_Hu0/7/0/0_100G_via CCTY_NSA10","A71146","A71146","","g-WES_CTE-2_PS24X_01-12-11-1_WES_FSDC-2_PS24X_01_12-12-1_100G_2","Mon Mar 28 2022 10:16:22 GMT+0200 (South Africa Standard Time)","N/A","NSA10","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","WES-CTE-2","WES-FSDC-2","NA","255401"
"Up","Commissioned","10GbE","SGS_TERACO-2_PS24x_01-11-04-15_SGS_MTA-2_PS24x_01-11-03-15_10GbE-01","SNC-N Server Protected","SGC-Teraco-2","30AN300-11-4-15","SGC-MTA-2","30AN300-11-3-15","","","","","Not Enabled","Started","Path","Add","Managed Plane","Minor","Minor","In Service","In Service","Completed","No","Not Set","VB_FTTX_FROGFOOT_TERACO_TO_MTA_10G-3","A71152","A71152","","g-SGS_TERACO-2_PS24x_01-11-04-15_SGS_MTA-2_PS24x_01-11-03-15_10GbE-01","Mon Mar 28 2022 10:37:38 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","SGC-Teraco-2","SGC-MTA-2","NA","255408"
"Up","Commissioned","100GbE","WES_CTE-2_PS24X_01-11-12-1_WES_FSDC-2_PS24X_01_11-12-1_100G_1","SNC-N Server Protected","WES-CTE-2","4AN400-11-12-1","WES-FSDC-2","4AN400-11-12-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Not Set","4101_CFO-P-7750SR7S-01 1/1/c4/1 <> CTE-PE-7750SR7S-02 1/x1/1/c1/1_100G_CDN","A71155","A71155","","g-WES_CTE-2_PS24X_01-11-12-1_WES_FSDC-2_PS24X_01_11-12-1_100G_1","Mon Mar 28 2022 11:22:52 GMT+0200 (South Africa Standard Time)","N/A","CDN101","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","WES-CTE-2","WES-FSDC-2","NA","255413"
"Down","Commissioned","10GbE","SGS_TERACO-2_PS24x_01-12-05-8_SGS_JFL-2_PS24x_01-12-03-13_10GbE-01","SNC-N Server Protected","SGC-Teraco-2","30AN300-12-5-8","SGS-JFL-2","30AN300-12-3-13","","","","","Not Enabled","Started","Path","Add","Managed Plane","Minor","Minor","In Service","In Service","Completed","No","Not Set","VB_FTTX_FROGFOOT_TERACO_TO_JFL_(SO131635)_10G-2","A71161","A71161","","g-SGS_TERACO-2_PS24x_01-12-05-8_SGS_JFL-2_PS24x_01-12-03-13_10GbE-01","Mon Mar 28 2022 11:29:54 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","SGC-Teraco-2","SGS-JFL-2","NA","255421"
"Up","Commissioned","100GbE","WES_CTE-2_PS24X_01-12-11-2_WES_FSDC-2_PS24X_01_12-12-2_100G_2_CDN","SNC-N Server Protected","WES-CTE-2","4AN400-12-11-2","WES-FSDC-2","4AN400-12-12-2","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Not Set","4101_CTE-P-7750SR7S-01 2/1/c2/1 <> CFO-PE-7750SR7S-01 1/1/c1/1_100G_CDN","A71182","A71182","","g-WES_CTE-2_PS24X_01-12-11-2_WES_FSDC-2_PS24X_01_12-12-2_100G_2_CDN","Mon Mar 28 2022 13:20:38 GMT+0200 (South Africa Standard Time)","N/A","CDN101","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","WES-CTE-2","WES-FSDC-2","NA","255462"
"Up","Commissioned","100GbE","WES_CTE-2_PS24X_01-11-13-1_WES_YZN-2_PS24X_01_11-12-1_100G_1","Unprotected","WES-CTE-2","4AN400-11-13-1","WES-YZN-2","4AN400-11-12-1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Not Set","WES_CTE-2_PS24X_01-11-13-1_WES_YZN-2_PS24X_01_11-12-1_100G_1_NSA11","A71188","A71188","","g-WES_CTE-2_PS24X_01-11-13-1_WES_YZN-2_PS24X_01_11-12-1_100G_1","Mon Mar 28 2022 14:21:49 GMT+0200 (South Africa Standard Time)","N/A","NSA11","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","WES-CTE-2","WES-YZN-2","NA","255472"
"Up","Commissioned","100GbE","WES_CTE-2_PS24X_01-12-11-3_WES_YZN-2_PS24X_01_12-12-2_100G_2","Unprotected","WES-CTE-2","4AN400-12-11-3","WES-YZN-2","4AN400-12-12-2","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Not Set","WES_CTE-2_PS24X_01-12-11-3_WES_YZN-2_PS24X_01_12-12-2_100G_2_NSA11","A71195","A71195","","g-WES_CTE-2_PS24X_01-12-11-3_WES_YZN-2_PS24X_01_12-12-2_100G_2","Mon Mar 28 2022 14:40:44 GMT+0200 (South Africa Standard Time)","N/A","NSA11","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","WES-CTE-2","WES-YZN-2","NA","255481"
"Up","Commissioned","100GbE","WES_FSDC-2_PS24X_01-11-12-3_WES_YZN-2_PS24X_01_11-12-3_100G_1","Unprotected","WES-FSDC-2","4AN400-11-12-3","WES-YZN-2","4AN400-11-12-3","","","","","Started","Started","Path","Add","Managed Plane","Minor","Cleared","In Service","In Service","Completed","No","Not Set","WES_FSDC-2_PS24X_01-11-12-3_WES_YZN-2_PS24X_01_11-12-3_100G_1_NSA12","A71199","A71199","","g-WES_FSDC-2_PS24X_01-11-12-3_WES_YZN-2_PS24X_01_11-12-3_100G_1","Mon Mar 28 2022 14:50:15 GMT+0200 (South Africa Standard Time)","N/A","NSA12","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","WES-FSDC-2","WES-YZN-2","NA","255486"
"Up","Commissioned","100GbE","WES_FSDC-2_PS24X_01-12-12-3_WES_YZN-2_PS24X_01_12-12-3_100G_2","Unprotected","WES-FSDC-2","4AN400-12-12-3","WES-YZN-2","4AN400-12-12-3","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","In Service","In Service","Completed","No","Not Set","WES_FSDC-2_PS24X_01-12-12-3_WES_YZN-2_PS24X_01_12-12-3_100G_2_NSA12","A71203","A71203","","g-WES-FSDC-2/4AN400-12-12-3 WES-YZN-2/4AN400-12-12-3 DSR","Mon Mar 28 2022 14:57:54 GMT+0200 (South Africa Standard Time)","N/A","NSA12","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","WES-FSDC-2","WES-YZN-2","NA","255491"
"Down","Commissioned","10GbE","SGS_TERACO-2_PS24x_01-12-01-09_SGS_JFL-2_PS24x_01-12-03-14_10GbE-01","SNC-N Server Protected","SGC-Teraco-2","30AN300-12-1-9","SGS-JFL-2","30AN300-12-3-14","","","","","Not Enabled","Started","Path","Add","Managed Plane","Minor","Minor","In Service","In Service","Completed","No","Not Set","VB_FTTX_FROGFOOT_TERACO_TO_JFL_(SO126004)_10G-2","A71235","A71235","","g-SGS_TERACO-2_PS24x_01-12-01-09_SGS_JFL-2_PS24x_01-12-03-14_10GbE-01","Wed Mar 30 2022 00:33:35 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","SGC-Teraco-2","SGS-JFL-2","NA","255710"
"Up","Commissioned","10GbE","DFA_ER_PS36_01-02-21-09_NGA_PSI-2_PS24x_01-12-01-18_10GbE_05","SNC-N Server Protected","NGA-PSI-2","30AN300-12-1-18","DFA-ER-1","GBE10-1-2-21-9","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","CDN_ER-PSI_10G_Link5","A71238","A71238","","g-DFA_ER_PS36_01-02-21-09_NGA_PSI-2_PS24x_01-12-01-18_10GbE_05","Wed Mar 30 2022 09:08:48 GMT+0200 (South Africa Standard Time)","N/A","CDN25","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","NGA-PSI-2","DFA-ER-1#OCS","NA","255714"
"Up","Commissioned","10GbE","DFA_ER_PS36_01-02-21-10_NGA_PRO-2_PS24x_01-12-10-17_10GbE_05","SNC-N Server Protected","NGA-PRO-2","30AN300-12-10-17","DFA-ER-1","GBE10-1-2-21-10","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","CDN_ER-PRO_10G_Link5","A71241","A71241","","g-DFA_ER_PS36_01-02-21-10_NGA_PRO-2_PS24x_01-12-10-17_10GbE_05","Wed Mar 30 2022 09:22:26 GMT+0200 (South Africa Standard Time)","N/A","CDN24","BBNS","","0","0","INVALID","","N/A","","None","","None","None","N/A","default ASAP","NGA-PRO-2","DFA-ER-1#OCS","NA","255722"
"Up","Commissioned","10GbE","NLD5_GG_PS32_01-02-15-C1_NLD5_Soetmelks_PS32_01-02-15-C1_10GbE_01","Unprotected","NLD5-GG-1","S13X100-2-15-C1","NLD5-Soetmelk-1","S13X100-2-15-C1","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Cleared","Automatic In Service","In Service","Completed","No","Not Set","Soetmelksfontein-to-CFO_10G via NLD10/3&4_(1/2)","A71250","A71250","","g-NLD5_GG_PS32_01-02-15-C1_NLD5_Soetmelks_PS32_01-02-15-C1_10GbE_01","Wed Mar 30 2022 10:18:15 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","INVALID","Wed Mar 30 2022 10:20:39 GMT+0200 (South Africa Standard Time)","N/A","","None","","N/A","N/A","N/A","default ASAP","NLD5-GG-1","NLD5-Soetmelk-1","NA","255767"
"Up","Commissioned","10GbE","NLD7_NL_PS36_01-02-20-06_DFA_ER_PS36_01-02-20-09_10GbE_2","SNC-N Server Protected","CEN-NL-1","GBE10-1-2-20-6","DFA-ER-1","GBE10-1-2-20-9","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","TID:910666_MPU_Ermelo  8665-1 POC1-NL 8665-1 POC2_VDC_20G_LAG8: IP/MPLS_2","A71325","A71325","","g-NLD7_NL_PS36_01-02-20-06_DFA_ER_PS36_01-02-20-09_10GbE_3","Thu Mar 31 2022 16:24:37 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","CEN-NL-1#OCS","DFA-ER-1#OCS","NA","255995"
"Up","Commissioned","10GbE","NLD7_NL_PS36_01-02-21-01_DFA_ER_PS36_01-02-21-07_10GbE_4","SNC-N Server Protected","CEN-NL-1","GBE10-1-2-21-1","DFA-ER-1","GBE10-1-2-21-7","","","","","Started","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","TID:925178_MPU_Ermelo  8665-2 POC1-NL 8665-2 POC1_VDC_20G_LAG10: IP/MPLS_4","A71332","A71332","","g-NLD7_NL_PS36_01-02-21-01_DFA_ER_PS36_01-02-21-07_10GbE_4","Fri Apr 01 2022 11:15:58 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOT SUPPORTED","","N/A","","None","","None","None","N/A","default ASAP","CEN-NL-1#OCS","DFA-ER-1#OCS","NA","256028"
"Up","Commissioned","100GbE","WES_YZN-2_PS24X_01-12-12-L1_WES_Terraco-2_PS24X_01-12-12-L1_100G","SNC-N Server Protected","WES-YZN-2","4AN400-12-12-1","WES-Terraco-2","4AN400-12-12-1","","","","","Not Enabled","Started","Path","Add","Managed Plane","Cleared","Minor","In Service","In Service","Completed","No","Not Set","VB S22039430736 WORKONLINE_YZERFONTEIN TO TERACO RONDEBOSCH_ 100GE","A71354","A71354","","g-WES_YZN-2_PS24X_01-12-12-L1_WES_Terraco-2_PS24X_01-12-12-L1_100G","Fri Apr 01 2022 17:04:27 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","WES-YZN-2","WES-Terraco-2","NA","256184"
"Up","Commissioned","10GbE","SGC-TERACO-2_PS24X_01-12-05-25_SGC-MTA-2_PS24X_01-12-03-16_10GE","SNC-N Server Protected","SGC-Teraco-2","30AN300-12-5-25","SGC-MTA-2","30AN300-12-3-16","","","","","Started","Started","Path","Add","Managed Plane","Minor","Minor","In Service","In Service","Completed","No","Not Set","VB 1-27042029197 PCCW MTA TO TERACO 10GE LINK SECONDARY_Replaced_A37972","A71372","A71372","","g-SGC-TERACO-2_PS24X_01-12-05-25_SGS-JFL-2_PS24X_01-12-03-16_10GE","Mon Apr 04 2022 10:39:51 GMT+0200 (South Africa Standard Time)","N/A","","BBNS","","0","0","NOTAVAILABLE","","N/A","","None","","None","None","N/A","default ASAP","SGC-Teraco-2","SGC-MTA-2","NA","256203"
